6 Month Avg Chbk Amt,6-Month Chbk Freq,Is declined,Is Foreign Transaction,Is Fradulent,Is High Risk Country,Merchant id,Total Number of declines/day,Average Amount/transaction/day,Daily chargeback avg amt,Number of Records,Transaction amount,Currency
0,0,N,N,N,N,6203828143,0,12.14340555,0,1,121.4340555,GBP
0,0,N,N,N,N,6642146926,0,131.7863444,0,1,131.7863444,GBP
0,0,N,N,N,N,5832050147,0,67.79729971,0,1,135.5945994,GBP
0,0,N,N,N,N,5087023685,0,139.6722792,0,1,139.6722792,GBP
0,0,N,N,N,N,4217579416,0,147.3076536,0,1,147.3076536,GBP
0,0,N,N,N,N,6008009818,0,81.66936667,0,1,163.3387333,GBP
0,0,N,N,N,N,5807568851,0,82.54574357,0,1,165.0914871,GBP
0,0,N,N,N,N,5652666123,0,33.99299995,0,1,169.9649998,GBP
0,0,N,N,N,N,5575238378,0,19.48443292,0,1,175.3598963,GBP
0,0,N,N,N,N,5677847688,0,19.53903013,0,1,175.8512712,GBP
0,0,N,N,N,N,5039198092,0,176.5628143,0,1,176.5628143,GBP
0,0,N,N,N,N,4893489985,0,94.19410405,0,1,188.3882081,GBP
0,0,N,N,N,N,5619971923,0,95.33892877,0,1,190.6778575,GBP
0,0,N,N,N,N,5803630501,0,47.75391909,0,1,191.0156764,GBP
0,0,N,N,N,N,5321766247,0,196.4638971,0,1,196.4638971,GBP
0,0,N,N,N,N,5175623174,0,52.16693093,0,1,208.6677237,GBP
0,0,N,N,N,N,6548913137,0,104.8136259,0,1,209.6272518,GBP
0,0,N,N,N,N,4677861623,0,16.17365133,0,1,226.4311186,GBP
0,0,N,N,N,N,5985343454,0,10.21136469,0,1,245.0727526,GBP
0,0,N,N,N,N,4213414836,0,27.26971959,0,1,245.4274763,GBP
0,0,N,N,N,N,6432495485,0,27.44078746,0,1,246.9670871,GBP
0,0,N,N,N,N,6315922215,0,22.34973474,0,1,268.1968169,GBP
0,0,N,N,N,N,6398272354,0,24.95961652,0,1,274.5557817,GBP
0,0,N,N,N,N,5992929438,0,40.35364972,0,1,282.475548,GBP
0,0,N,N,N,N,4987011444,0,283.4325644,0,1,283.4325644,GBP
0,0,N,N,N,N,4940863393,0,25.90777279,0,1,284.9855007,GBP
0,0,N,N,N,N,4226827849,0,147.8878797,0,1,295.7757594,GBP
0,0,N,N,N,N,5966493316,0,155.6496242,0,1,311.2992484,GBP
0,0,N,N,N,N,5907485507,0,26.43904462,0,1,317.2685354,GBP
0,0,N,N,N,N,6075318206,0,64.06943858,0,1,320.3471929,GBP
0,0,N,N,N,N,4973911294,0,321.9155294,0,1,321.9155294,GBP
0,0,N,N,N,N,6181384953,0,109.6654671,0,1,328.9964013,GBP
0,0,N,N,N,N,6086776330,0,84.29339146,0,1,337.1735658,GBP
0,0,N,N,N,N,4096008781,0,31.19172007,0,1,343.1089208,GBP
0,0,N,N,N,N,4038322391,0,15.61574905,0,1,343.5464791,GBP
0,0,N,N,N,N,5292939423,0,86.86921083,0,1,347.4768433,GBP
0,0,N,N,N,N,6211902985,0,13.12552329,0,1,354.3891288,GBP
0,0,N,N,N,N,4335858434,0,19.02993576,0,1,361.5687794,GBP
0,0,N,N,N,N,6291411544,0,181.8316875,0,1,363.663375,GBP
0,0,N,N,N,N,5510179991,0,368.8570316,0,1,368.8570316,GBP
0,0,N,N,N,N,5517537099,0,376.2306515,0,1,376.2306515,GBP
0,0,N,N,N,N,5916389506,0,76.06204286,0,1,380.3102143,GBP
0,0,N,N,N,N,6002256595,0,191.7893642,0,1,383.5787284,GBP
0,0,N,N,N,N,6321484398,0,54.84318021,0,1,383.9022615,GBP
0,0,N,N,N,N,6175432303,0,385.9052813,0,1,385.9052813,GBP
0,0,N,N,N,N,6396101033,0,96.58750751,0,1,386.35003,GBP
0,0,N,N,N,N,4797821841,0,196.1517786,0,1,392.3035572,GBP
0,0,N,N,N,N,4692033866,0,15.74808882,0,1,393.7022205,GBP
0,0,N,N,N,N,6190704049,0,200.5002711,0,1,401.0005422,GBP
0,0,N,N,N,N,5937496433,0,402.6196637,0,1,402.6196637,GBP
0,0,N,N,N,N,6030421013,0,404.8256285,0,1,404.8256285,GBP
0,0,N,N,N,N,4418287452,0,206.8174004,0,1,413.6348008,GBP
0,0,N,N,N,N,5520560277,0,86.25917878,0,1,431.2958939,GBP
0,0,N,N,N,N,4493592490,0,33.33148681,0,1,433.3093285,GBP
0,0,N,N,N,N,4151869801,0,18.19954524,0,1,436.7890858,GBP
0,0,N,N,N,N,4901367228,0,150.9392966,0,1,452.8178898,GBP
0,0,N,N,N,N,6424769963,0,25.50102467,0,1,459.0184441,GBP
0,0,N,N,N,N,4161261580,0,30.7483322,0,1,461.224983,GBP
0,0,N,N,N,N,5879260689,0,58.18715332,0,1,465.4972266,GBP
0,0,N,N,N,N,6423069724,0,33.52475777,0,1,469.3466088,GBP
0,0,N,N,N,N,5667724612,0,234.8425112,0,1,469.6850224,GBP
0,0,N,N,N,N,5585242529,0,475.8087008,0,1,475.8087008,GBP
0,0,N,N,N,N,5839772621,0,481.0361589,0,1,481.0361589,GBP
0,0,N,N,N,N,5724872895,0,482.5005335,0,1,482.5005335,GBP
0,0,N,N,N,N,6116081811,0,161.1276549,0,1,483.3829647,GBP
0,0,N,N,N,N,5053244473,0,244.0258922,0,1,488.0517844,GBP
0,0,N,N,N,N,4682444427,0,244.6650887,0,1,489.3301774,GBP
0,0,N,N,N,N,5812014200,0,502.9128352,0,1,502.9128352,GBP
0,0,N,N,N,N,5703851983,0,63.18989725,0,1,505.519178,GBP
0,0,N,N,N,N,6581340838,0,126.8005972,0,1,507.2023888,GBP
0,0,N,N,N,N,6659424566,0,256.703344,0,1,513.406688,GBP
0,0,N,N,N,N,5890628274,0,257.6572172,0,1,515.3144344,GBP
0,0,N,N,N,N,5895356028,0,518.5164208,0,1,518.5164208,GBP
0,0,N,N,N,N,4843255478,0,531.1653219,0,1,531.1653219,GBP
0,0,N,N,N,N,5243960761,0,266.89849,0,1,533.79698,GBP
0,0,N,N,N,N,5116981272,0,45.18791346,0,1,542.2549615,GBP
0,0,N,N,N,N,4982037041,0,274.1921942,0,1,548.3843884,GBP
0,0,N,N,N,N,4954769594,0,78.6672595,0,1,550.6708165,GBP
0,0,N,N,N,N,6035934812,0,24.40863357,0,1,561.3985721,GBP
0,0,N,N,N,N,5670542069,0,572.3170137,0,1,572.3170137,GBP
0,0,N,N,N,N,6412468363,0,52.06640915,0,1,572.7305007,GBP
0,0,N,N,N,N,5353291785,0,48.42396272,0,1,581.0875526,GBP
0,0,N,N,N,N,6593978614,0,585.5400235,0,1,585.5400235,GBP
0,0,N,N,N,N,6480434739,0,196.8916219,0,1,590.6748657,GBP
0,0,N,N,N,N,4354540579,0,37.03517076,0,1,592.5627322,GBP
0,0,N,N,N,N,6328645849,0,99.35084763,0,1,596.1050858,GBP
0,0,N,N,N,N,4869468058,0,599.044758,0,1,599.044758,GBP
0,0,N,N,N,N,6521692854,0,54.62913391,0,1,600.920473,GBP
0,0,N,N,N,N,5874276320,0,603.9016744,0,1,603.9016744,GBP
0,0,N,N,N,N,5339613613,0,33.64824404,0,1,605.6683927,GBP
0,0,N,N,N,N,4522312918,0,611.5347224,0,1,611.5347224,GBP
0,0,N,N,N,N,5579092237,0,87.44954238,0,1,612.1467967,GBP
0,0,N,N,N,N,6014691658,0,29.37352191,0,1,616.8439601,GBP
0,0,N,N,N,N,6302537713,0,631.3918687,0,1,631.3918687,GBP
0,0,N,N,N,N,6575815976,0,319.7791387,0,1,639.5582774,GBP
0,0,N,N,N,N,4116308413,0,645.4808533,0,1,645.4808533,GBP
0,0,N,N,N,N,5396897182,0,92.38174468,0,1,646.6722128,GBP
0,0,N,N,N,N,4110801530,0,108.0366596,0,1,648.2199576,GBP
0,0,N,N,N,N,6182040577,0,325.9306139,0,1,651.8612278,GBP
0,0,N,N,N,N,5193169296,0,38.81815523,0,1,659.9086389,GBP
0,0,N,N,N,N,5000529929,0,60.14242849,0,1,661.5667134,GBP
0,0,N,N,N,N,6565793817,0,221.9097725,0,1,665.7293175,GBP
0,0,N,N,N,N,6631881964,0,55.53391164,0,1,666.4069397,GBP
0,0,N,N,N,N,5199852977,0,51.32846452,0,1,667.2700388,GBP
0,0,N,N,N,N,4879564068,0,83.45065929,0,1,667.6052743,GBP
0,0,N,N,N,N,6215992784,0,22.46343502,0,1,673.9030506,GBP
0,0,N,N,N,N,5212210306,0,97.28273716,0,1,680.9791601,GBP
0,0,N,N,N,N,5252456943,0,685.2157805,0,1,685.2157805,GBP
0,0,N,N,N,N,4667788689,0,709.4940081,0,1,709.4940081,GBP
0,0,N,N,N,N,5617077301,0,54.87488334,0,1,713.3734834,GBP
0,0,N,N,N,N,4352555891,0,714.0986191,0,1,714.0986191,GBP
0,0,N,N,N,N,4426966493,0,55.58853681,0,1,722.6509785,GBP
0,0,N,N,N,N,5291006844,0,182.6126988,0,1,730.4507952,GBP
0,0,N,N,N,N,4317096628,0,31.83924716,0,1,732.3026847,GBP
0,0,N,N,N,N,4821159116,0,366.9795976,0,1,733.9591952,GBP
0,0,N,N,N,N,4729116312,0,740.8754621,0,1,740.8754621,GBP
0,0,N,N,N,N,5427389229,0,148.440737,0,1,742.203685,GBP
0,0,N,N,N,N,4095958329,0,74.34093079,0,1,743.4093079,GBP
0,0,N,N,N,N,5862725347,0,185.8966072,0,1,743.5864288,GBP
0,0,N,N,N,N,6626020006,0,67.62343254,0,1,743.8577579,GBP
0,0,N,N,N,N,5342829619,0,744.7480466,0,1,744.7480466,GBP
0,0,N,N,N,N,5440914683,0,46.76589088,0,1,748.2542541,GBP
0,0,N,N,N,N,4605104041,0,149.6668688,0,1,748.334344,GBP
0,0,N,N,N,N,4692201230,0,749.148579,0,1,749.148579,GBP
0,0,N,N,N,N,5202441846,0,376.8117807,0,1,753.6235614,GBP
0,0,N,N,N,N,6205169551,0,95.98040556,0,1,767.8432445,GBP
0,0,N,N,N,N,5607164218,0,154.0831148,0,1,770.415574,GBP
0,0,N,N,N,N,6565448827,0,385.7485328,0,1,771.4970656,GBP
0,0,N,N,N,N,4591551707,0,386.5582713,0,1,773.1165426,GBP
0,0,N,N,N,N,4523063490,0,259.2011799,0,1,777.6035397,GBP
0,0,N,N,N,N,6393255268,0,789.3985586,0,1,789.3985586,GBP
0,0,N,N,N,N,4506301486,0,793.2831898,0,1,793.2831898,GBP
0,0,N,N,N,N,6047857497,0,401.2778934,0,1,802.5557868,GBP
0,0,N,N,N,N,4723133061,0,401.6683618,0,1,803.3367236,GBP
0,0,N,N,N,N,4031049368,0,53.99449379,0,1,809.9174069,GBP
0,0,N,N,N,N,6193727841,0,270.6007894,0,1,811.8023682,GBP
0,0,N,N,N,N,5691512561,0,102.8428295,0,1,822.742636,GBP
0,0,N,N,N,N,4626168352,0,68.65586635,0,1,823.8703962,GBP
0,0,N,N,N,N,5948802700,0,412.3565517,0,1,824.7131034,GBP
0,0,N,N,N,N,5620881157,0,103.6754935,0,1,829.403948,GBP
0,0,N,N,N,N,5631736179,0,69.24064807,0,1,830.8877768,GBP
0,0,N,N,N,N,5780624782,0,843.7823392,0,1,843.7823392,GBP
0,0,N,N,N,N,5178648887,0,38.56433379,0,1,848.4153434,GBP
0,0,N,N,N,N,5187166619,0,849.598364,0,1,849.598364,GBP
0,0,N,N,N,N,6515155212,0,850.5341812,0,1,850.5341812,GBP
0,0,N,N,N,N,4169687180,0,863.3597442,0,1,863.3597442,GBP
0,0,N,N,N,N,6027678344,0,33.4016537,0,1,868.4429962,GBP
0,0,N,N,N,N,5770383534,0,38.0402766,0,1,874.9263618,GBP
0,0,N,N,N,N,5566674406,0,63.41630346,0,1,887.8282484,GBP
0,0,N,N,N,N,5212779041,0,222.4210717,0,1,889.6842868,GBP
0,0,N,N,N,N,4160657708,0,81.44378018,0,1,895.881582,GBP
0,0,N,N,N,N,5409671951,0,899.7438785,0,1,899.7438785,GBP
0,0,N,N,N,N,5996371504,0,300.9439545,0,1,902.8318635,GBP
0,0,N,N,N,N,4150399541,0,301.6586673,0,1,904.9760019,GBP
0,0,N,N,N,N,5403965157,0,453.2414563,0,1,906.4829126,GBP
0,0,N,N,N,N,6538828603,0,908.9361192,0,1,908.9361192,GBP
0,0,N,N,N,N,4057992318,0,70.71279051,0,1,919.2662766,GBP
0,0,N,N,N,N,4845670775,0,925.5489351,0,1,925.5489351,GBP
0,0,N,N,N,N,5783727173,0,61.70778001,0,1,925.6167002,GBP
0,0,N,N,N,N,4265454837,0,463.0165098,0,1,926.0330196,GBP
0,0,N,N,N,N,6052896581,0,309.8809991,0,1,929.6429973,GBP
0,0,N,N,N,N,4826008582,0,312.2343024,0,1,936.7029072,GBP
0,0,N,N,N,N,4546546332,0,950.7884955,0,1,950.7884955,GBP
0,0,N,N,N,N,4303983018,0,95.68098638,0,1,956.8098638,GBP
0,0,N,N,N,N,6363291678,0,478.9701158,0,1,957.9402316,GBP
0,0,N,N,N,N,5715258202,0,31.98589702,0,1,959.5769106,GBP
0,0,N,N,N,N,5568182502,0,982.4389271,0,1,982.4389271,GBP
0,0,N,N,N,N,4947353399,0,66.01062624,0,1,990.1593936,GBP
0,0,N,N,N,N,4824326644,0,332.8178626,0,1,998.4535878,GBP
0,0,N,N,N,N,6060013953,0,48.01592859,0,1,1008.3345,GBP
0,0,N,N,N,N,5852178989,0,112.0705386,0,1,1008.634847,GBP
0,0,N,N,N,N,5740841284,0,45.92105992,0,1,1010.263318,GBP
0,0,N,N,N,N,5769540242,0,127.2155079,0,1,1017.724063,GBP
0,0,N,N,N,N,6267378579,0,339.4433333,0,1,1018.33,GBP
0,0,N,N,N,N,4157679542,0,260.5499071,0,1,1042.199628,GBP
0,0,N,N,N,N,4234452834,0,96.72327404,0,1,1063.956014,GBP
0,0,N,N,N,N,6198769562,0,180.0681199,0,1,1080.408719,GBP
0,0,N,N,N,N,6654851998,0,60.96276191,0,1,1097.329714,GBP
0,0,N,N,N,N,5927173289,0,92.05381255,0,1,1104.645751,GBP
0,0,N,N,N,N,4420826703,0,373.5637735,0,1,1120.691321,GBP
0,0,N,N,N,N,4425285475,0,280.9118157,0,1,1123.647263,GBP
0,0,N,N,N,N,4683321693,0,187.7622807,0,1,1126.573684,GBP
0,0,N,N,N,N,4082271010,0,80.55682561,0,1,1127.795559,GBP
0,0,N,N,N,N,5218039489,0,62.96519338,0,1,1133.373481,GBP
0,0,N,N,N,N,6205955340,0,71.09098428,0,1,1137.455748,GBP
0,0,N,N,N,N,4943484276,0,578.4845818,0,1,1156.969164,GBP
0,0,N,N,N,N,5641519159,0,232.6919125,0,1,1163.459563,GBP
0,0,N,N,N,N,5023404743,0,234.5748482,0,1,1172.874241,GBP
0,0,N,N,N,N,5301391154,0,391.5223193,0,1,1174.566958,GBP
0,0,N,N,N,N,5974590623,0,168.5196943,0,1,1179.63786,GBP
0,0,N,N,N,N,4743541810,0,393.6156081,0,1,1180.846824,GBP
0,0,N,N,N,N,6623876934,0,590.9755557,0,1,1181.951111,GBP
0,0,N,N,N,N,5362772132,0,396.465695,0,1,1189.397085,GBP
0,0,N,N,N,N,6586392610,0,399.1574048,0,1,1197.472214,GBP
0,0,N,N,N,N,4415982394,0,120.3016922,0,1,1203.016922,GBP
0,0,N,N,N,N,6505065321,0,608.7425879,0,1,1217.485176,GBP
0,0,N,N,N,N,5157668825,0,305.6696144,0,1,1222.678458,GBP
0,0,N,N,N,N,4621721660,0,206.2598334,0,1,1237.559,GBP
0,0,N,N,N,N,6159772656,0,622.3157229,0,1,1244.631446,GBP
0,0,N,N,N,N,5017284005,0,632.4277385,0,1,1264.855477,GBP
0,0,N,N,N,N,6418932023,0,640.0849893,0,1,1280.169979,GBP
0,0,N,N,N,N,4066893280,0,214.1245229,0,1,1284.747137,GBP
0,0,N,N,N,N,4601837759,0,433.5957505,0,1,1300.787252,GBP
0,0,N,N,N,N,6053768624,0,435.805547,0,1,1307.416641,GBP
0,0,N,N,N,N,4088215698,0,262.8345814,0,1,1314.172907,GBP
0,0,N,N,N,N,4246732156,0,188.0496771,0,1,1316.34774,GBP
0,0,N,N,N,N,5536472450,0,265.0921992,0,1,1325.460996,GBP
0,0,N,N,N,N,4575031126,0,166.4107752,0,1,1331.286202,GBP
0,0,N,N,N,N,6561310783,0,66.60029125,0,1,1332.005825,GBP
0,0,N,N,N,N,4410998518,0,668.9089342,0,1,1337.817868,GBP
0,0,N,N,N,N,5118785477,0,67.56275642,0,1,1351.255128,GBP
0,0,N,N,N,N,4482059165,0,150.2843329,0,1,1352.558996,GBP
0,0,N,N,N,N,4411249912,0,169.5750406,0,1,1356.600325,GBP
0,0,N,N,N,N,4423389881,0,341.3951985,0,1,1365.580794,GBP
0,0,N,N,N,N,5115743213,0,342.8436902,0,1,1371.374761,GBP
0,0,N,N,N,N,4278677191,0,50.79201438,0,1,1371.384388,GBP
0,0,N,N,N,N,4613109980,0,686.0135779,0,1,1372.027156,GBP
0,0,N,N,N,N,4858344421,0,196.3462093,0,1,1374.423465,GBP
0,0,N,N,N,N,5954461686,0,459.0788916,0,1,1377.236675,GBP
0,0,N,N,N,N,4226525797,0,347.4760977,0,1,1389.904391,GBP
0,0,N,N,N,N,6665906072,0,695.3911956,0,1,1390.782391,GBP
0,0,N,N,N,N,5834048834,0,233.0093329,0,1,1398.055997,GBP
0,0,N,N,N,N,6104662351,0,711.9217615,0,1,1423.843523,GBP
0,0,N,N,N,N,6174197949,0,110.940449,0,1,1442.225837,GBP
0,0,N,N,N,N,4396895356,0,49.98261607,0,1,1449.495866,GBP
0,0,N,N,N,N,6527371810,0,291.6308374,0,1,1458.154187,GBP
0,0,N,N,N,N,5577443411,0,73.0108071,0,1,1460.216142,GBP
0,0,N,N,N,N,5232522386,0,734.4918015,0,1,1468.983603,GBP
0,0,N,N,N,N,6102242500,0,210.2635499,0,1,1471.844849,GBP
0,0,N,N,N,N,4927344169,0,491.7177185,0,1,1475.153156,GBP
0,0,N,N,N,N,6211805352,0,493.6404299,0,1,1480.92129,GBP
0,0,N,N,N,N,5949619250,0,370.9786167,0,1,1483.914467,GBP
0,0,N,N,N,N,6384797283,0,373.6936638,0,1,1494.774655,GBP
0,0,N,N,N,N,5357491956,0,501.6393644,0,1,1504.918093,GBP
0,0,N,N,N,N,5396479695,0,758.2684848,0,1,1516.53697,GBP
0,0,N,N,N,N,6332566377,0,168.5114394,0,1,1516.602955,GBP
0,0,N,N,N,N,5848788919,0,63.53128808,0,1,1524.750914,GBP
0,0,N,N,N,N,4374726163,0,764.6983576,0,1,1529.396715,GBP
0,0,N,N,N,N,4637446683,0,173.4055128,0,1,1560.649615,GBP
0,0,N,N,N,N,5370748866,0,260.7214424,0,1,1564.328654,GBP
0,0,N,N,N,N,6547043063,0,791.5050855,0,1,1583.010171,GBP
0,0,N,N,N,N,4416248743,0,793.9511923,0,1,1587.902385,GBP
0,0,N,N,N,N,4780024963,0,794.0732474,0,1,1588.146495,GBP
0,0,N,N,N,N,5409631205,0,159.1736746,0,1,1591.736746,GBP
0,0,N,N,N,N,5192949232,0,265.6333815,0,1,1593.800289,GBP
0,0,N,N,N,N,4177646641,0,536.652741,0,1,1609.958223,GBP
0,0,N,N,N,N,4155002753,0,94.85828742,0,1,1612.590886,GBP
0,0,N,N,N,N,5782931717,0,62.11205876,0,1,1614.913528,GBP
0,0,N,N,N,N,4480456742,0,538.9071057,0,1,1616.721317,GBP
0,0,N,N,N,N,4610863948,0,809.564612,0,1,1619.129224,GBP
0,0,N,N,N,N,5229895915,0,135.0953012,0,1,1621.143614,GBP
0,0,N,N,N,N,5713758148,0,405.7192491,0,1,1622.876996,GBP
0,0,N,N,N,N,5272771336,0,101.4919157,0,1,1623.870651,GBP
0,0,N,N,N,N,5641182616,0,814.0844358,0,1,1628.168872,GBP
0,0,N,N,N,N,6432897813,0,272.8161951,0,1,1636.897171,GBP
0,0,N,N,N,N,5442269697,0,181.8824499,0,1,1636.942049,GBP
0,0,N,N,N,N,4651227029,0,164.8575419,0,1,1648.575419,GBP
0,0,N,N,N,N,4157543577,0,71.7668245,0,1,1650.636964,GBP
0,0,N,N,N,N,4040696204,0,117.9639353,0,1,1651.495094,GBP
0,0,N,N,N,N,4750069035,0,413.6208331,0,1,1654.483332,GBP
0,0,N,N,N,N,5154463541,0,275.8263571,0,1,1654.958143,GBP
0,0,N,N,N,N,4104229672,0,236.4571595,0,1,1655.200117,GBP
0,0,N,N,N,N,4648167961,0,138.8972575,0,1,1666.76709,GBP
0,0,N,N,N,N,5031000911,0,104.7375247,0,1,1675.800395,GBP
0,0,N,N,N,N,4507569034,0,62.07375222,0,1,1675.99131,GBP
0,0,N,N,N,N,4543407507,0,167.6351204,0,1,1676.351204,GBP
0,0,N,N,N,N,4469711632,0,283.2022187,0,1,1699.213312,GBP
0,0,N,N,N,N,5835304551,0,189.0971083,0,1,1701.873975,GBP
0,0,N,N,N,N,4481374514,0,155.0851368,0,1,1705.936505,GBP
0,0,N,N,N,N,6431484164,0,190.3155608,0,1,1712.840047,GBP
0,0,N,N,N,N,6353416200,0,344.0153144,0,1,1720.076572,GBP
0,0,N,N,N,N,5364693592,0,349.8045311,0,1,1749.022656,GBP
0,0,N,N,N,N,4619981841,0,438.1000595,0,1,1752.400238,GBP
0,0,N,N,N,N,4044154716,0,109.5781371,0,1,1753.250194,GBP
0,0,N,N,N,N,4401904001,0,585.7780781,0,1,1757.334234,GBP
0,0,N,N,N,N,5146560352,0,58.60374055,0,1,1758.112217,GBP
0,0,N,N,N,N,4978281944,0,586.858312,0,1,1760.574936,GBP
0,0,N,N,N,N,5906911279,0,352.5356844,0,1,1762.678422,GBP
0,0,N,N,N,N,4048970095,0,354.9006412,0,1,1774.503206,GBP
0,0,N,N,N,N,4145685208,0,444.4585881,0,1,1777.834352,GBP
0,0,N,N,N,N,4661842060,0,593.3443025,0,1,1780.032908,GBP
0,0,N,N,N,N,5079027348,0,105.0961107,0,1,1786.633882,GBP
0,0,N,N,N,N,5422761402,0,68.95413406,0,1,1792.807486,GBP
0,0,N,N,N,N,4181021092,0,899.7523182,0,1,1799.504636,GBP
0,0,N,N,N,N,6577947894,0,150.0726103,0,1,1800.871324,GBP
0,0,N,N,N,N,4229825736,0,257.3432173,0,1,1801.402521,GBP
0,0,N,N,N,N,4912881602,0,362.5437062,0,1,1812.718531,GBP
0,0,N,N,N,N,6637686909,0,906.3982389,0,1,1812.796478,GBP
0,0,N,N,N,N,6026230238,0,605.4524663,0,1,1816.357399,GBP
0,0,N,N,N,N,5772463958,0,202.730433,0,1,1824.573897,GBP
0,0,N,N,N,N,5766630954,0,459.0749839,0,1,1836.299936,GBP
0,0,N,N,N,N,6543255292,0,372.0347034,0,1,1860.173517,GBP
0,0,N,N,N,N,5200067407,0,116.4625751,0,1,1863.401202,GBP
0,0,N,N,N,N,4913701123,0,466.1470194,0,1,1864.588078,GBP
0,0,N,N,N,N,4960625720,0,133.1890406,0,1,1864.646568,GBP
0,0,N,N,N,N,5540023889,0,116.5746716,0,1,1865.194746,GBP
0,0,N,N,N,N,5953880987,0,934.6828083,0,1,1869.365617,GBP
0,0,N,N,N,N,6268389830,0,625.1578968,0,1,1875.47369,GBP
0,0,N,N,N,N,6073311055,0,188.8539915,0,1,1888.539915,GBP
0,0,N,N,N,N,5603512274,0,949.9852058,0,1,1899.970412,GBP
0,0,N,N,N,N,4302769187,0,79.26967081,0,1,1902.472099,GBP
0,0,N,N,N,N,6620741732,0,958.5655497,0,1,1917.131099,GBP
0,0,N,N,N,N,5760357668,0,113.2221436,0,1,1924.776441,GBP
0,0,N,N,N,N,4372242243,0,386.0123467,0,1,1930.061734,GBP
0,0,N,N,N,N,6342192899,0,322.0990903,0,1,1932.594542,GBP
0,0,N,N,N,N,5423548217,0,969.6767987,0,1,1939.353597,GBP
0,0,N,N,N,N,5377078073,0,66.98040718,0,1,1942.431808,GBP
0,0,N,N,N,N,6460627506,0,72.05205764,0,1,1945.405556,GBP
0,0,N,N,N,N,6058708290,0,325.8761624,0,1,1955.256974,GBP
0,0,N,N,N,N,4171156517,0,489.4999249,0,1,1957.9997,GBP
0,0,N,N,N,N,5499667606,0,657.1224342,0,1,1971.367303,GBP
0,0,N,N,N,N,6194874423,0,659.4288018,0,1,1978.286405,GBP
0,0,N,N,N,N,6515743381,0,247.5649811,0,1,1980.519849,GBP
0,0,N,N,N,N,4843145551,0,248.2275604,0,1,1985.820483,GBP
0,0,N,N,N,N,4647253038,0,132.8037776,0,1,1992.056664,GBP
0,0,N,N,N,N,5891670658,0,284.9072453,0,1,1994.350717,GBP
0,0,N,N,N,N,4706030716,0,499.0132515,0,1,1996.053006,GBP
0,0,N,N,N,N,4231468591,0,142.8416548,0,1,1999.783167,GBP
0,0,N,N,N,N,4785409566,0,87.00164745,0,1,2001.037891,GBP
0,0,N,N,N,N,6543371702,0,111.3159626,0,1,2003.687327,GBP
0,0,N,N,N,N,4339111820,0,84.28870628,0,1,2022.928951,GBP
0,0,N,N,N,N,4710671148,0,509.2162974,0,1,2036.86519,GBP
0,0,N,N,N,N,4538916734,0,185.4098851,0,1,2039.508736,GBP
0,0,N,N,N,N,4419076544,0,145.7440967,0,1,2040.417354,GBP
0,0,N,N,N,N,5105583435,0,127.7217685,0,1,2043.548296,GBP
0,0,N,N,N,N,6343038292,0,409.8432001,0,1,2049.216001,GBP
0,0,N,N,N,N,4214611010,0,294.062671,0,1,2058.438697,GBP
0,0,N,N,N,N,5246376165,0,158.4641409,0,1,2060.033832,GBP
0,0,N,N,N,N,6476220981,0,73.62029822,0,1,2061.36835,GBP
0,0,N,N,N,N,6496247521,0,76.36416474,0,1,2061.832448,GBP
0,0,N,N,N,N,5499077413,0,343.7332555,0,1,2062.399533,GBP
0,0,N,N,N,N,6665254221,0,147.7106758,0,1,2067.949461,GBP
0,0,N,N,N,N,5569790714,0,415.66026,0,1,2078.3013,GBP
0,0,N,N,N,N,5025632897,0,190.3188267,0,1,2093.507094,GBP
0,0,N,N,N,N,4544655328,0,161.1664953,0,1,2095.164439,GBP
0,0,N,N,N,N,4085084708,0,140.3885603,0,1,2105.828405,GBP
0,0,N,N,N,N,5045047864,0,303.0473788,0,1,2121.331652,GBP
0,0,N,N,N,N,5335039856,0,117.9261843,0,1,2122.671317,GBP
0,0,N,N,N,N,5055894231,0,354.2044561,0,1,2125.226737,GBP
0,0,N,N,N,N,5341322312,0,82.07904675,0,1,2134.055216,GBP
0,0,N,N,N,N,5916846481,0,430.1120321,0,1,2150.560161,GBP
0,0,N,N,N,N,4277255889,0,268.8414102,0,1,2150.731282,GBP
0,0,N,N,N,N,6411374866,0,179.7804233,0,1,2157.36508,GBP
0,0,N,N,N,N,4509479900,0,269.8067961,0,1,2158.454369,GBP
0,0,N,N,N,N,5139483804,0,135.247622,0,1,2163.961952,GBP
0,0,N,N,N,N,6662015632,0,240.4568315,0,1,2164.111484,GBP
0,0,N,N,N,N,6158898054,0,434.1961586,0,1,2170.980793,GBP
0,0,N,N,N,N,6001431409,0,167.0897614,0,1,2172.166898,GBP
0,0,N,N,N,N,4078057488,0,167.416533,0,1,2176.414929,GBP
0,0,N,N,N,N,6485509657,0,544.7163896,0,1,2178.865558,GBP
0,0,N,N,N,N,4163286388,0,114.7660913,0,1,2180.555735,GBP
0,0,N,N,N,N,6638512176,0,198.6926749,0,1,2185.619424,GBP
0,0,N,N,N,N,6346022350,0,87.50271556,0,1,2187.567889,GBP
0,0,N,N,N,N,6075703320,0,547.8626486,0,1,2191.450594,GBP
0,0,N,N,N,N,5170735550,0,243.6210208,0,1,2192.589187,GBP
0,0,N,N,N,N,5456291679,0,168.7113566,0,1,2193.247636,GBP
